ID	EGAR00001193068	EGAR00001193028	EGAR00001193054	EGAR00001193022	EGAR00001193018	EGAR00001193074	EGAR00001193058	EGAR00001193020	EGAR00001193030	EGAR00001193080	EGAR00001193052	EGAR00001193082	EGAR00001193060	EGAR00001193016	EGAR00001193048	EGAR00001193014	EGAR00001193042	EGAR00001193088	EGAR00001193044	EGAR00001193046	EGAR00001193038	EGAR00001193056	EGAR00001193040	EGAR00001193084	EGAR00001193012	EGAR00001193026	EGAR00001193072	EGAR00001193086	EGAR00001193070	EGAR00001193050	EGAR00001193034	EGAR00001193032	EGAR00001193066	EGAR00001193036	EGAR00001193064	EGAR00001193024	EGAR00001193078	EGAR00001193062	EGAR00001193076	EGAR00001193090
10__3118782__3120044__ENSG00000067057	0.0533716546557909	0.0243134034663182	0.0163774772674474	0.0434555896475923	0	0	0	0.0271979285187306	0.0570374779578666	0	0	0.0279938134232211	0.0568571806752905	0.0108773601464902	0	0.0174309271187662	0.0842268851273986	0.0368233789276115	0.0292324297676989	0.0281244135180894	0.0815411502752103	0	0.0214891841283121	0.0583000710779892	0.048270406958147	0.113744794185132	0.020317571773854	0.0508968698611657	0.041098443018365	0.0185053132640497	0.0386993055061333	0.0424665837530211	0.0952872286606832	0.0199691723904305	0.0182724371778535	0.0499633999359194	0	0.0971605924487604	0.0130448351505919	0
10__3158914__3160330__ENSG00000107959	0.0355811031038606	0.0972536138652727	0.0655099090697896	0.0144851965491974	0.0187975345003369	0.0313853335583034	0.108386571763625	0.0271979285187306	0.0380249853052444	0.0186401440778752	0.0826353046514124	0.0559876268464422	0.0189523935584302	0.054386800732451	0.0697303983971352	0.0348618542375325	0.134763016203838	0.0368233789276115	0.0292324297676989	0.0140622067590447	0.0444769910592056	0	0.0214891841283121	0.0437250533084919	0.0321802713054313	0.0162492563121617	0.020317571773854	0.0169656232870552	0.0205492215091825	0.0555159397921491	0.0193496527530667	0.0283110558353474	0.0158812047767805	0.139784206733014	0.0913621858892675	0.0499633999359194	0.103341774781601	0.0388642369795041	0.0260896703011839	0
10__5709530__5712918__ENSG00000108021	0.0355811031038606	0.0486268069326363	0.0163774772674474	0.0144851965491974	0.0375950690006738	0.0313853335583034	0.0361288572545418	0.0271979285187306	0.0190124926526222	0	0.0165270609302825	0.0279938134232211	0.0189523935584302	0.0108773601464902	0.0174325995992838	0.0348618542375325	0.0336907540509594	0	0.0292324297676989	0.0140622067590447	0.0518898229024065	0	0.0214891841283121	0.0728750888474864	0.0321802713054313	0.0487477689364852	0.020317571773854	0.0339312465741105	0.0616476645275475	0.0185053132640497	0.0386993055061333	0.0424665837530211	0.0158812047767805	0.0199691723904305	0.036544874355707	0.0124908499839799	0.0295262213661718	0.0582963554692562	0	0.0162851856499764
10__5709530__5714207__ENSG00000108021	0.0711622062077212	0.0486268069326363	0.0982648636046844	0.115881572393579	0.0563926035010107	0	0.0180644286272709	0.0271979285187306	0.133087448568355	0.0932007203893762	0.033054121860565	0.139969067116105	0	0.0978962413184118	0.0697303983971352	0	0.0673815081019188	0.0368233789276115	0.0438486446515484	0.042186620277134	0.0296513273728037	0	0.0214891841283121	0.0145750177694973	0.0160901356527157	0.0974955378729704	0.0812702870954162	0.0339312465741105	0.08219688603673	0.0925265663202484	0.0386993055061333	0.0707776395883686	0.0476436143303416	0.0798766895617222	0.036544874355707	0.087435949887859	0.0885786640985153	0.0388642369795041	0.0782690109035515	0.0814259282498822
10__5794885__5800705__ENSG00000057608	0.249067721727024	0.316074245062136	0.37668197715129	0.217277948237961	0.394748224507075	0.18831200134982	0.216773143527251	0.299177213706037	0.247162404484089	0.242321873012378	0.214851792093672	0.153965973827716	0.132666754909011	0.239301923222784	0.191758595592122	0.191740198306429	0.370598294560554	0.12888182624664	0.350789157212387	0.168746481108536	0.326164601100841	0.174593978973865	0.279359393668057	0.247775302081454	0.209171763485304	0.113744794185132	0.264128433060103	0.237518726018773	0.184942993582643	0.166547819376447	0.212846180283733	0.353888197941843	0.111168433437464	0.0998458619521527	0.639535301224873	0.237326149695617	0.162394217513945	0.174889066407769	0.234807032710655	0.179137042149741
10__6613631__6613987__ENSG00000237943	0.0355811031038606	0.0729402103989545	0.0327549545348948	0.0144851965491974	0.0375950690006738	0	0.0722577145090835	0.0543958570374613	0.133087448568355	0	0.0495811827908474	0.0419907201348316	0.0379047871168603	0.0652641608789412	0.0348651991985676	0.0348618542375325	0.0505361310764391	0.0184116894638058	0.0584648595353979	0.0562488270361787	0.0667154865888084	0	0	0.0728750888474864	0.0804506782635783	0	0.0406351435477081	0.0508968698611657	0.041098443018365	0	0.0193496527530667	0.0424665837530211	0	0.0399383447808611	0.109634623067121	0.0374725499519396	0.0295262213661718	0.0194321184897521	0.0130448351505919	0.0325703712999529
10__7243558__7285954__ENSG00000198879	0.0533716546557909	0.0486268069326363	0.0982648636046844	0.0289703930983948	0.0939876725016845	0.0627706671166068	0.0541932858818126	0.0271979285187306	0.133087448568355	0.074560576311501	0.13221648744226	0.0839814402696633	0.0379047871168603	0.0326320804394706	0.087162997996419	0.0522927813562987	0.0505361310764391	0	0.102313504186946	0.042186620277134	0.111192477648014	0.0436484947434663	0.0429783682566242	0.0583000710779892	0.0804506782635783	0.0974955378729704	0.020317571773854	0.067862493148221	0.041098443018365	0.203558445904547	0.0580489582592	0.0849331675060423	0.0317624095535611	0.0199691723904305	0.0548173115335605	0.0999267998718389	0.0738155534154294	0.0194321184897521	0.0130448351505919	0.0651407425999058
10__7276892__7285954__ENSG00000198879	0.444763788798258	0.2674474381295	0.245662159011711	0.159337162041172	0.319558086505727	0.0313853335583034	0.379353001172688	0.353573070743498	0.494324808968178	0.223681728934503	0.247905913954237	0.25194432080899	0.189523935584302	0.217547202929804	0.104595597595703	0.13944741695013	0.623278949942749	0.147293515710446	0.248475653025441	0.196870894626625	0.222384955296028	0.130945484230399	0.429783682566242	0.145750177694973	0.305712577401598	0.276237357306749	0.182858145964686	0.32234684245405	0.184942993582643	0.296085012224795	0.309594444049067	0.297266086271148	0.0794060238839027	0.0798766895617222	0.621262864047019	0.262307849663577	0.339551545710975	0.174889066407769	0.208717362409471	0.244277784749647
10__7797047__7802854__ENSG00000165629	0.800574819836864	1.11841655945064	1.03178106784919	0.89808218605024	0.977471794017519	0.564936004049461	1.02967243175444	0.571156498893344	1.92026175791484	0.932007203893762	0.892461290235254	1.55365664498877	0.871810103687787	1.75125498358492	1.44690576674056	0.627513376275584	3.36907540509594	1.14152474675596	1.65163228187499	1.58902936377205	0.837649998281706	0.436484947434663	0.945524101645732	0.816200995091848	0.917137732204793	0.714967277735116	0.934608301597286	0.610762438333989	1.43844550564277	1.38789849480373	1.87691631704747	0.948420370484139	1.23873397258888	1.23808868820669	1.55315716011755	0.649524199166953	0.723392423471208	0.796716858079835	0.782690109035516	1.6610889362976
10__11997672__12014184__ENSG00000151461	0.106743309311582	0.121567017331591	0.081887386337237	0.0869111792951845	0.0939876725016845	0.0941560006749102	0.0722577145090835	0.0543958570374613	0.247162404484089	0.074560576311501	0.0661082437211299	0.0279938134232211	0	0.0870188811719216	0.0522977987978514	0.0871546355938312	0.117917639178358	0.110470136782835	0.131545933954645	0.0843732405542681	0.126018141334416	0.0436484947434663	0.128935104769873	0.102025124386481	0.160901356527157	0.0324985126243235	0	0.0508968698611657	0.143844550564278	0.129537192848348	0.0773986110122666	0.141555279176737	0.0794060238839027	0.0798766895617222	0.127907060244975	0.0624542499198993	0.0738155534154294	0.0388642369795041	0.0391345054517758	0.0814259282498822
10__15816835__15847943__ENSG00000148481	0.302439376382815	0.194507227730545	0.180152249941921	0.101396375844382	0.24436794850438	0.0627706671166068	0.325159715290876	0.217583428149845	0.494324808968178	0.167761296700877	0.231378853023955	0.209953600674158	0.151619148467441	0.304566084101725	0.122028197194987	0.13944741695013	0.437979802662472	0.220940273565669	0.204627008373893	0.21093310138567	0.214972123452827	0.152769731602132	0.365316130181306	0.16032519546447	0.241352034790735	0.146243306809456	0.182858145964686	0.237518726018773	0.267139879619373	0.222063759168596	0.212846180283733	0.339732670024169	0.0635248191071221	0.259599241075597	0.328903869201363	0.174871899775718	0.221446660246288	0.272049658856529	0.221762197560063	0.195422227799717
10__15821656__15847943__ENSG00000148481	0.0355811031038606	0.0243134034663182	0.0327549545348948	0.0289703930983948	0.0939876725016845	0.0627706671166068	0.0180644286272709	0	0.1711124338736	0.0932007203893762	0.033054121860565	0.0559876268464422	0	0.0978962413184118	0.0522977987978514	0.0697237084750649	0.134763016203838	0.0184116894638058	0.0876972893030968	0.0281244135180894	0.0518898229024065	0	0.0429783682566242	0.0291500355389946	0.0321802713054313	0.0162492563121617	0.10158785886927	0.067862493148221	0.041098443018365	0.0370106265280994	0	0.0707776395883686	0.0158812047767805	0.0798766895617222	0.0913621858892675	0.087435949887859	0.0295262213661718	0.0194321184897521	0.0391345054517758	0.0325703712999529
